date,humidity,temperature,soil_moisture,soil_moisture_10cm,soil_moisture_30cm,soil_moisture_60cm,light,wind_speed,rainfall,rainfall_intensity
2026-01-03 12:00:00,66.20981135783018,33.731549022289514,67.51301496723379,66.08659149848545,76.6606716330885,83.40825275571447,874.1194350481915,11.522835488035499,0,0
2026-01-03 17:00:00,55.30527169731816,30.862114455561677,68.23390549314719,71.92346626022822,73.24505665505131,81.27175097988359,907.767342131469,10.400634580182851,0,1
2026-01-03 22:00:00,55.86429823177085,27.276651268485384,71.90113907826047,70.75905300118123,74.97276160588413,83.92693311619284,885.5491857119897,10.873422886606223,0,1
2026-01-04 03:00:00,61.04675534146444,30.551902542380528,71.06990612141327,66.4191559661308,73.66408276902621,83.2442360799469,928.971476676919,12.913908956145724,0,1
2026-01-04 08:00:00,57.92622545509446,26.710890697389747,68.59754925595193,67.1186532858343,75.28808667041498,82.85410594566719,972.7567828074566,12.325619381454027,0,0
2026-01-04 13:00:00,63.471536767344894,29.507702610397256,68.28551555283869,64.7558928372455,74.63409091203008,83.36275100481922,790.797897470478,10.816383690547738,0,0
2026-01-04 18:00:00,56.066481340192155,29.388258969880283,70.90406249923075,66.88303052004596,75.61061379444854,83.78679478802222,758.370740348708,10.159323821727842,0,0
2026-01-04 23:00:00,52.069902928454354,24.446249653383788,64.31290012357971,68.95304125159092,72.02377434733411,82.8406543520443,795.7126154569419,9.946315613744423,1,0
2026-01-05 04:00:00,64.82824384460777,26.926752258488644,66.64129214351011,62.04282186099337,71.96025012941325,79.65912576866836,734.0945744813156,10.113517972730417,1,0
2026-01-05 09:00:00,54.61136998304367,24.652396177523897,63.22025636634922,65.33897387020443,69.95588973026084,79.86847333035956,745.4087392328377,8.125257731896864,1,2
2026-01-05 14:00:00,54.21992669997743,24.232310771014188,61.93514684134355,60.99741759590789,70.40550870536039,80.15163855761189,632.7240273073066,8.519080597884217,1,0
2026-01-05 19:00:00,44.8341519522335,25.098847887508413,64.60159247816209,58.92664342541349,71.40723194718996,80.41766962687099,534.2458723486678,6.722994502782566,0,0
2026-01-06 00:00:00,47.27808637737409,19.50922376799426,62.47624904696409,59.67890892013633,71.5139772332907,80.51765902046913,529.5327415346155,8.39922312260528,0,0
2026-01-06 05:00:00,48.596720065248554,17.187265749084503,61.1352669858014,55.589011110541364,67.50303839054449,78.88267761018638,503.2247021411247,8.255617363042585,0,0
2026-01-06 10:00:00,40.362746436350676,15.632780689723745,61.328245970437784,55.75086163293325,70.44511661469872,79.41030962916952,437.49649101885984,6.740356402393064,0,0
2026-01-06 15:00:00,46.13823860625202,14.541545106418226,56.23617720124738,52.57953199858255,70.79785855578446,78.0965667705514,372.29032860932904,8.425936466194765,1,0
2026-01-06 20:00:00,39.496806550405985,14.845796581171795,57.04585891388489,60.89417539874917,68.3268698064474,77.88848219700805,353.3337344794578,5.27423433699766,0,2
2026-01-07 01:00:00,39.41010981590281,14.594689659546082,52.98158544013243,54.01817636582798,70.70978448007253,76.76705461612562,314.9602079187954,4.709340832764018,1,0
2026-01-07 06:00:00,36.38486522105481,13.482313786794567,53.90143124559986,50.82975566415678,64.91688769586011,76.95544641032944,286.2652370772575,6.10313147500033,0,3
2026-01-07 11:00:00,47.361090818176166,13.720833095159698,51.676037433984604,52.70840632929032,63.54392389192098,76.26825537350997,215.09415826298817,6.667038281738449,1,2
2026-01-07 16:00:00,36.94213281954375,11.365749745911428,51.63073385713377,51.002761813083126,62.112432483269245,76.42605053566935,145.23393447038188,7.0858514801045525,0,0
2026-01-07 21:00:00,30.853252367551192,13.668272829201765,52.546675751197874,50.098295876287466,68.37269096042193,78.28200319907397,137.78387131715144,4.7694771395972,0,2
2026-01-08 02:00:00,39.62383716617992,9.811428070633404,47.8860796874089,52.18324183723959,66.47910218126277,76.15282363230087,173.95511780979052,6.180903354564091,0,0
2026-01-08 07:00:00,29.024108829537735,15.525889719441134,56.36271321331828,52.35807451640381,64.93160635131004,79.65804748071595,62.57527190111405,4.987156946377862,0,1
2026-01-08 12:00:00,36.04431797502378,11.251334695530012,46.98194785550089,48.40849655716842,65.55993725263964,77.4933179008809,118.43366544364505,4.82737270005918,0,0
2026-01-08 17:00:00,25.32997645999397,8.371236273429329,46.4429855478987,48.35809666432786,62.791797598534195,77.21050153957344,83.75511483410776,5.909325353365241,0,2
2026-01-08 22:00:00,28.87018236117182,8.198956740987091,53.81507435760952,49.51558664565438,70.0618748277883,76.2438647409516,115.06691063111352,5.754545399546215,1,2
2026-01-09 03:00:00,37.12611319167631,11.7261495053735,53.13619275677594,43.85544118068038,65.63904470139401,77.92867128187513,194.37078012585016,3.6519692454818897,0,1
2026-01-09 08:00:00,40.70195184321047,10.892820391503912,53.21210541331208,46.79417277555996,65.8886625702876,76.8262859624089,163.14479188721972,6.87846413837258,0,1
2026-01-09 13:00:00,38.95654130158131,13.494467585271828,53.95150312488048,56.167089399421215,67.4847665463412,77.74194979377165,184.98049129131314,7.0000313332737445,0,0
2026-01-09 18:00:00,38.81515687026059,13.875407437281613,52.89219186959378,57.86383532863837,67.42648455754069,80.43876419470915,149.16448047638497,5.253116954930828,1,0
2026-01-09 23:00:00,39.36306008692274,13.766727884599044,51.220622595455296,53.16527759124366,67.40396090351466,78.07765581324918,293.80810669787263,6.569519246411246,0,0
2026-01-10 04:00:00,35.107390048162856,13.306412563863187,55.22741367458117,56.729670889167295,65.91905108910937,79.64927332628568,332.2742090570536,6.994030186282737,0,0
2026-01-10 09:00:00,40.660527472550115,13.143471226977375,54.141680541812775,57.10691613997972,69.02951955244654,78.14877327777884,455.08936321923716,7.112623468728638,0,0
2026-01-10 14:00:00,43.81452046866323,16.51877964484074,60.33716874922804,66.6484519743405,72.46995376743746,79.18855437419548,381.08347021134136,6.673237710847015,0,0
2026-01-10 19:00:00,53.327718247793804,20.407535666446428,58.25356593329307,62.05346281210321,72.0382091312097,81.37922205897536,458.7470394951763,6.936798055401793,0,3
2026-01-11 00:00:00,51.7180914478423,20.428187488260406,57.523508409622465,59.6162472255577,73.18637325327879,79.37303294221223,512.4691841855376,7.974445929008554,0,0
2026-01-11 05:00:00,43.1426921064871,18.813784364776534,60.34110439724154,58.43864060039924,69.63019960823789,82.20402713465708,631.0831408761942,9.564307595919518,0,1
2026-01-11 10:00:00,55.50270552351179,22.934552302727578,63.826984813852086,57.768851490252494,69.31488558499545,81.48420907076304,598.7628414216608,9.320057289901996,1,0
2026-01-11 15:00:00,53.814840083394756,24.597469083108567,62.135660665238966,64.43722523125257,71.66184332162615,80.585583521201,667.0244492345527,8.777435965009161,0,2
2026-01-11 20:00:00,54.11538999847021,23.232285127597734,62.5333388133007,62.73094776414709,72.61144982457739,82.13240773905552,730.3948254858269,10.271698710648344,0,2
2026-01-12 01:00:00,62.18980287933514,26.39506450197826,66.81867592456294,61.82085316129418,75.2321901819855,82.79883873665288,752.8350277613062,6.977741666396087,0,0
2026-01-12 06:00:00,65.76159933027797,27.187485248757476,67.80596752519165,65.1313491591379,70.1506046465031,82.74313030577684,760.5210317470926,11.270086043931745,1,0
2026-01-12 11:00:00,66.55670069994953,25.647592807251108,66.41270387679897,64.68888939206917,77.0258673403774,80.80983530098325,827.0458357614095,8.640346242095607,0,1
2026-01-12 16:00:00,58.79429344065339,29.375828758540948,67.24713912098942,73.72167894306207,74.01411122176422,81.87093903552845,900.091749006764,10.235635269950183,1,0
2026-01-12 21:00:00,62.312131108413226,30.360364377849333,69.93494513718576,71.88371459596121,73.7656355226616,82.52411996198236,818.2260480339615,9.651968702907716,0,0
2026-01-13 02:00:00,66.14520455135384,31.825360749241234,65.31500523839871,69.63534033894084,72.80542038092501,82.82334404976716,893.0188142229711,9.6030960031463,0,0
2026-01-13 07:00:00,69.74939855621895,32.02205271780791,65.69205729060843,74.35428103040817,71.6475109631375,83.59500668167212,861.5719038025654,12.135161371499951,0,0
2026-01-13 12:00:00,62.60412881077355,27.244661264085817,67.8446673362427,70.23210492294285,76.64634116792382,83.17770100093325,959.7523314462421,10.532298798688108,1,0
2026-01-13 17:00:00,63.94337803728807,28.038798533907862,69.27410715860256,67.33059600975331,75.10386024124585,81.63899022541133,820.4185993103355,11.320838465852146,0,0
2026-01-13 22:00:00,58.95721252430589,30.689328797308004,70.5919809596847,74.22863049469966,72.24970733196324,83.27797532987316,858.4242381520479,10.85085689998802,1,0
2026-01-14 03:00:00,57.877159867265945,30.266367226937284,73.66486397596154,70.85552545616684,72.0292401184292,83.3822243428177,888.4124067577408,11.24867942475698,1,0
2026-01-14 08:00:00,67.05301016873757,29.690349410456484,71.23323290745046,65.54851557486502,73.65855762034194,83.15786665928435,924.6863629754927,10.674898102413573,0,3
2026-01-14 13:00:00,68.68150024722264,35.6389963842218,67.45371781302208,67.36251736866154,77.30480975203497,83.46084074642832,814.0538230628448,9.097067796685137,0,0
2026-01-14 18:00:00,60.24655110989654,28.212848833251805,67.0140191881574,64.4442130517112,73.01635120320553,82.95524249810855,755.0827361399589,11.117587163006782,0,3
2026-01-14 23:00:00,64.14908592459093,28.358745570448406,63.080026196173776,61.93921509719419,70.03752123880739,82.2854643662546,837.5624250755178,9.33252770386485,0,0
2026-01-15 04:00:00,59.308180125238174,26.908003526986406,64.94446059202284,67.77853264259493,72.00851387182811,81.42983428854136,627.5993049791877,7.943418101340249,1,0
2026-01-15 09:00:00,52.51465271245073,25.129616826262502,62.960858406890495,69.5550842450613,71.36797002233011,79.48708936357927,543.1330751150322,8.719935136129358,1,0
2026-01-15 14:00:00,55.689263704079885,21.957651961744517,63.55634613203947,58.39248772956778,65.90032193962946,81.20607535444016,625.5283405436749,10.277216925941874,0,0
2026-01-15 19:00:00,59.64807571563061,22.82320036318704,58.82356909154354,62.99416963227222,70.54404122806463,80.59926626382327,527.1077656703898,9.241800318773647,0,0
2026-01-16 00:00:00,49.82086980445025,18.45434957092486,61.55803954272352,58.04807229263453,69.53813093958264,80.27157883719538,448.9383591434645,7.651347865592142,1,0
2026-01-16 05:00:00,55.86532539576928,18.22110086431948,63.29295481680723,57.23336192650541,70.73978176852658,78.33167284751954,483.2073454769476,7.25916371902142,0,0
2026-01-16 10:00:00,33.01898880301347,16.44108245331659,57.08552910360423,55.63462777625819,72.40381696437808,78.14248632428416,408.6624176475519,6.901907813475057,1,0
2026-01-16 15:00:00,48.36926103639977,16.336913955121744,57.37830084264593,53.58119336730965,70.33971289727006,79.90510255623764,318.72269551712765,8.928697686465572,0,0
2026-01-16 20:00:00,42.93523534119087,19.629317133347023,57.070431975133346,55.14556488383449,66.96222261889034,78.46044484614335,235.98478006645564,6.881935452231556,0,0
2026-01-17 01:00:00,39.373541812539855,10.1778553247293,52.70872429425529,51.41953536067968,64.74314103747305,78.85521641034647,300.11829481051905,6.603757360164908,0,0
2026-01-17 06:00:00,39.852202164879316,14.301452568883562,53.60120963356578,53.74030266547405,71.61118570056698,77.90699803257081,249.66734642331443,6.908963110472202,0,1
2026-01-17 11:00:00,28.161855322627012,8.841034854708347,52.104243799433036,51.91575226874024,66.1516701665728,77.64969611862205,177.6998706945369,5.858729138152809,0,0
2026-01-17 16:00:00,35.91125950404586,10.395882230576746,51.632774257802105,50.62290182155638,65.69773156490369,78.34020759462268,245.92168828860778,5.142881642825981,0,0
2026-01-17 21:00:00,37.92736986988943,12.939105868821867,48.44217532332074,48.03851368876234,65.33235216322356,76.71231667424875,76.94394867917782,5.032011553381163,0,3
2026-01-18 02:00:00,42.900582829371565,10.469301775300249,50.414272259886154,48.61042774540433,65.56654039009037,77.19834329807378,37.35341093813598,5.030621261718733,1,0
2026-01-18 07:00:00,32.53697598802461,7.930061830403282,51.579546259998246,52.35172506373917,64.75405486928307,76.56339012717352,68.82665195641357,4.988443179368727,1,0
2026-01-18 12:00:00,30.95753198553406,8.569392581480063,54.353430823385125,51.502751562873144,63.852675986239525,76.56550377256768,97.7206991822251,5.72762954363698,0,3
2026-01-18 17:00:00,32.61954186147016,11.444746884131249,52.96336386451752,47.15288565186624,63.94905781065017,76.71649329240992,115.58902791661045,5.077611301685868,0,0
2026-01-18 22:00:00,40.088123194174344,8.880008473675042,56.800289109643984,50.63873865339699,65.10486432812266,77.32435629276651,101.56786659155615,5.834862598348375,0,0
2026-01-19 03:00:00,37.78556256062911,11.194121854051074,48.45916198622297,53.015366045002494,64.29375279517603,76.74961278080266,148.0509568211999,5.147644822357556,0,0
2026-01-19 08:00:00,34.36081792439822,11.430889641963237,53.956707872317644,46.3315301187915,64.24418141572347,78.65767991422021,91.01286727670211,5.480558978962772,0,0
2026-01-19 13:00:00,40.666037061198246,10.763265901876013,52.6164926143027,53.696547174227454,66.24609375392761,76.7253326769068,254.84689408716878,3.6217392945941858,0,0
2026-01-19 18:00:00,39.878786028941995,17.21682036678518,59.49834098778754,50.94106091129699,65.95451165922555,77.691808012279,213.04972860575265,6.795007331142839,0,0
2026-01-19 23:00:00,45.711803517533625,15.18022375454881,51.48749085384733,55.624181715692266,69.96417883212177,77.73398465469965,312.3602199759179,6.52020418887183,0,0
2026-01-20 04:00:00,38.98973453061322,10.949714826684772,52.480834473457655,52.710222530372434,62.19806038321398,79.94697788435373,317.1362673188846,7.498010109859647,0,0
2026-01-20 09:00:00,42.6214377815348,16.54607430588795,54.374987740017026,50.75851937435554,70.26959654201947,79.04850447941631,369.764288011653,3.9556943247110383,0,3
2026-01-20 14:00:00,44.1571735578014,16.088236619438014,51.04012237604537,52.5291822353253,71.19807515948266,80.25538740416107,424.9607459706018,9.311917569473165,1,1
2026-01-20 19:00:00,40.72453237603864,20.399604747391937,57.11747301275721,58.838992917783635,65.20058857408344,78.12286105030287,470.17495111284535,7.4688317951846726,0,0
2026-01-21 00:00:00,51.48060138532287,18.414958523134594,57.7226020153389,60.77916750516444,69.31462481183931,80.26705026586926,532.136137993377,9.108182816737514,0,0
2026-01-21 05:00:00,53.2631692442002,21.075789039266702,61.756443281629124,58.59231204688727,69.90974922910866,81.28120937228358,618.6681033946415,7.351672649534619,0,0
2026-01-21 10:00:00,53.9078529597501,23.59816500898611,63.613458378356675,64.50396782735731,68.47907183607697,80.85874112458299,613.3536765260816,9.38923104037013,0,0
2026-01-21 15:00:00,54.56731581860061,25.55834471199114,69.45534684129856,58.84227413684402,70.3577837866437,82.21353067216062,688.5235608254615,8.094634733921612,1,0
2026-01-21 20:00:00,50.42314628974793,22.599407185888456,67.85127151455815,64.80176060405805,70.27884830906834,80.98271154989963,695.5132152856389,8.876231039304196,0,0
2026-01-22 01:00:00,57.02819482130401,25.418611818405306,64.3569033231,62.45456569079983,76.54834803189085,83.23563172721174,815.5104323759617,11.740315640892947,1,2
2026-01-22 06:00:00,58.893029135164355,26.121177189543552,64.37582379782039,65.11555948845898,75.40689069222766,84.4202184671789,749.0230973716551,9.930637942796293,0,0
2026-01-22 11:00:00,57.88891375826042,26.62687493776492,69.40929091743186,68.07572941686159,76.50987689144449,82.01722146043404,907.3883577620347,10.597492894053426,0,0
2026-01-22 16:00:00,62.18395249843653,32.191162518406585,64.69955441678246,66.07901394199253,75.77347114700866,82.15257368995255,844.4022639815583,11.46814394204207,1,0
2026-01-22 21:00:00,65.878447271742,30.048758747034782,74.73317162267594,68.0851286924234,72.36129412012198,84.22502307465156,798.0130578986124,11.267320485506467,0,0
2026-01-23 02:00:00,73.91981690038867,27.137490354220592,73.19757862505455,72.678136690534,73.7805885988858,84.4773496245979,892.7755512611668,11.048196384010781,0,1
2026-01-23 07:00:00,65.74456198476635,31.750172507847655,68.50692165742399,68.18377300516866,75.93597342932489,82.45147455696817,862.52536167578,11.339295586587657,0,1
2026-01-23 12:00:00,66.28775195361382,34.244312394025265,64.86059641272738,72.50707633619542,72.5557443822161,82.57981318290415,942.0321774494362,13.403415585238275,0,1
2026-01-23 17:00:00,64.49944334177631,31.9793791348404,73.97606573623435,66.52532804976525,76.38322116721383,82.69254997526093,863.9467455844048,10.916715787087847,1,0
2026-01-23 22:00:00,54.89503131784081,26.620518330982655,69.31563872713284,71.24867079663653,74.34897833512908,81.55332696783292,864.0611588548883,11.098876525582172,0,0
2026-01-24 03:00:00,63.72562361042322,28.270327179380367,72.95224426103326,73.56350118708657,73.86975604745724,81.85298665104966,775.0747764572382,11.822292993541472,0,0
2026-01-24 08:00:00,63.29153210647172,31.194076336217638,63.8769710614613,61.245320537462526,75.75204695532918,81.59393544460124,823.7948455513219,11.7036021443113,0,0
2026-01-24 13:00:00,74.21651066679496,26.518194471674793,66.13540833405104,65.54284763650092,74.85529332442826,81.61226245576957,696.1473697850463,11.567090326434087,0,0
2026-01-24 18:00:00,59.64479689389262,27.958706668157944,67.08679891102004,68.8022841934071,72.81360157429458,82.08663545617287,703.6475713003333,10.76005056558883,0,1
2026-01-24 23:00:00,60.639158146798856,27.636882396945868,66.22855607138143,65.47847813195823,75.3624667517721,82.06049901956267,781.5253044107028,8.683279374295676,0,0
2026-01-25 04:00:00,57.32644115147378,23.146139056843833,63.64980358556227,66.11343762011393,70.3378733448002,83.05050049281408,739.2900079325416,11.133431532301096,0,0
2026-01-25 09:00:00,49.896861297378706,23.707783611527308,65.6953841206934,62.01487876350345,73.14528837571397,80.14969625635648,674.3462510352846,8.001704904076584,1,0
2026-01-25 14:00:00,59.59639974911292,16.10565577088707,59.385329162877426,62.847959813443914,72.48029774144938,81.76077953378415,555.1788108845477,9.079092600546597,0,0
2026-01-25 19:00:00,55.717558046734666,19.25648663953195,60.878123467136646,60.83823021602429,70.03353808247229,80.17758973243465,549.8249090809222,7.637302726640801,0,0
2026-01-26 00:00:00,53.95515973521527,19.494863697213706,60.36088689513572,63.50334618497944,70.65226604448425,79.95053629034759,499.81987304547255,7.935861653407015,1,3
2026-01-26 05:00:00,43.49516984272553,16.19917171386978,60.23805457997573,59.45800060770313,66.84514188612914,80.28324091550645,389.8712886523522,7.937183833643325,0,1
2026-01-26 10:00:00,53.1316858781427,20.67663215683807,59.54665418324147,58.42461753520041,70.55395881290121,78.10082084313014,471.6422970473496,7.544900080142714,0,3
2026-01-26 15:00:00,37.250493200562275,13.312882920427857,52.79923940083552,54.93753477798172,67.71677856528859,79.23435944908879,390.7947415827484,7.2738704571400215,0,0
2026-01-26 20:00:00,45.43428546900137,14.119911026606044,50.39765748779315,53.537181327782534,66.45455395896192,78.66645220821306,288.9517913085173,8.113711269058651,0,0
2026-01-27 01:00:00,51.82085669391909,14.17386686448498,57.74541617560833,52.614711146453935,69.05421130663018,78.666166976982,257.83972034623844,6.627250014487819,0,0
2026-01-27 06:00:00,34.44071665654835,15.811478766266754,53.9258742240733,54.112288615269414,65.05577871298175,78.16784830034817,227.57642792275854,5.634523021149708,1,0
2026-01-27 11:00:00,35.2682112476176,9.194742294728766,49.82100698741798,50.80351315462685,63.2163107058167,80.07524011903718,80.57192046229117,6.584027147414651,0,1
2026-01-27 16:00:00,37.50787576867164,13.666073466465543,55.99320188872319,52.20907053284486,62.55661463403001,76.76418380439537,141.23096936019505,6.591394277571327,0,0
2026-01-27 21:00:00,33.6244287417497,10.781670796926312,51.108228577765715,56.98740707082346,66.59262224013484,76.69736444746432,96.34897459559554,4.000753587329148,1,0
2026-01-28 02:00:00,27.75779545033331,8.377724435013416,53.8786332893008,52.954115847404395,62.60951216356209,76.47908199470804,63.548668989626925,5.699622590982653,0,0
2026-01-28 07:00:00,35.471141953422986,11.009758334788435,50.288106830492225,49.10748078975838,68.55236405709968,76.4701882967183,89.36704080617805,5.726838158189468,0,0
2026-01-28 12:00:00,29.688481431369475,10.39811939114694,56.18224377464596,53.60364176649183,60.83614118423256,76.36261287269349,189.88432634247613,4.702436496640008,0,1
2026-01-28 17:00:00,37.49628923256875,8.885117631944304,55.35157391359151,48.861325267197245,68.43568842971102,78.21468194698612,135.46419851382623,6.401372229190187,1,0
2026-01-28 22:00:00,30.913991434494953,10.480345907089353,49.59384929167209,44.226368131575754,65.59240580295989,78.52272676912264,85.07071999523274,4.952166934100268,0,0
2026-01-29 03:00:00,43.89147903741839,9.990577481163612,53.6759175277502,47.73694574213492,65.18717611370278,76.65761510871666,159.0773260632932,5.353937855937683,0,0
2026-01-29 08:00:00,33.09335248155224,11.566780652658112,53.27587381091106,45.72737019907805,64.5800348074599,76.56956821554246,223.55761031552476,5.228851964362815,0,0
2026-01-29 13:00:00,36.48939231460311,13.390727946129749,56.1723612696847,51.01192614496373,66.83150552724797,78.0913555355127,228.89034802914466,5.635519026707764,0,1
2026-01-29 18:00:00,43.460984369050124,16.100965820425216,50.034161806394195,52.98418732570317,66.38919668921757,77.32645661215939,220.13880602138923,4.782404569545153,0,2
2026-01-29 23:00:00,34.7142569826994,11.436754712259088,55.9705400899081,58.94169764673863,69.16279661898945,78.80664753072934,224.14858951123276,4.733664830379542,0,3
2026-01-30 04:00:00,43.63729967302065,19.266066749312532,58.175273460548766,55.980782121292485,67.72845529732407,78.7029230208513,334.91116568067946,8.094505063224972,1,1
2026-01-30 09:00:00,50.795462285935756,12.268990077304071,50.89694721707973,55.51586408992248,68.38718636109829,77.33620558790749,366.6008963250505,6.004988354586395,0,0
2026-01-30 14:00:00,38.08029815065607,17.10823935890364,53.86203401097748,59.900026292525276,67.97868035005969,80.77104806602252,441.23204296037886,6.2321505152361345,0,0
2026-01-30 19:00:00,48.965276409360726,19.871372490768625,52.57704154451917,52.06133215077581,69.23347779145759,81.40429909643535,479.5481131960773,5.4550313097361265,1,0
